project,organization,location,recording_date,recording_time,status,latitude,longitude,buffer_radius_m,species_code,scientific_name,species_english_name,species_class,method,rain,wind,noise,industry_noise,audio_issues,species_individual_name,transcriber,confidence,abundance,min0_voc,min0_start,min0_freq_range,min0_tag_duration,min1_voc,min1_start,min1_freq_range,min1_tag_duration,min2_voc,min2_start,min2_freq_range,min2_tag_duration,min3_voc,min3_start,min3_freq_range,min3_tag_duration,min4_voc,min4_start,min4_freq_range,min4_tag_duration,min5_voc,min5_start,min5_freq_range,min5_tag_duration,min6_voc,min6_start,min6_freq_range,min6_tag_duration,min7_voc,min7_start,min7_freq_range,min7_tag_duration,min8_voc,min8_start,min8_freq_range,min8_tag_duration,min9_voc,min9_start,min9_freq_range,min9_tag_duration,daily_weather_station_nm,daily_weather_station_elevation,daily_weather_station_distance,daily_min_temp,daily_max_temp,daily_mean_temp,daily_total_rain_mm,daily_total_snow_cm,daily_precipitation_mm,daily_snow_on_ground_cm,hourly_weather_station_nm,hourly_weather_station_elevation,hourly_weather_station_distance,hourly_temp,hourly_dew_point,hourly_rel_humidity,hourly_precipitation_mm,hourly_wind_direction,hourly_wind_speed,hourly_visibility_km,hourly_station_pressure,hourly_humidex,hourly_wind_chill,hourly_weather_attributes,land_features,equipment_used,task_comment,species_comment,original_file_name,tagged_in_wildtrax
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,1.7,2.47kHz to 7.05kHz,1.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,3,2.10kHz to 8.26kHz,2.49,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,HAWO,Dryobates villosus,Hairy Woodpecker,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Non-vocal,3.8,0.05kHz to 1.96kHz,2.26,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,Song,4.6,1.91kHz to 6.63kHz,2.31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,29.6,2.57kHz to 5.00kHz,2.96,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confirmed,1,Song,43.1,1.54kHz to 7.80kHz,3.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,Song,35,2.24kHz to 6.07kHz,1.76,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,,,,,Song,56,2.24kHz to 5.09kHz,3.55,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,MAWA,Setophaga magnolia,Magnolia Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,,,,,Song,21.9,3.08kHz to 7.52kHz,1.1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,Very far off,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-27,4:21:00,Active,55.328555,-105.040892,,BRCR,Certhia americana,Brown Creeper,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,,,,,Song,29,2.71kHz to 7.80kHz,1.33,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.8,25.2,19,0,0,0,,LA RONGE RCS,378.60m,25km,14.1,13,93,0,30,2,,97.17,,,NA,,,,Calls heard earlier in recording I think its the same bird,05-324-02_20210627_042100.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,ALFL,Empidonax alnorum,Alder Flycatcher,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,0.7,2.24kHz to 5.37kHz,0.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,CORA,Corvus corax,Common Raven,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Call,1.5,0.28kHz to 3.13kHz,1.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,1.5,3.78kHz to 10.32kHz,2.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,4.3,1.87kHz to 7.10kHz,2.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,CORA,Corvus corax,Common Raven,AVES,10m 1SPR,Light,None,None,None,None,2,Chris Chutter,Confident,1,Call,6.5,0.28kHz to 4.16kHz,0.86,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,10.1,2.38kHz to 4.30kHz,4.81,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,LIRA, ,Light rain,ABIOTIC,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Non-vocal,12.7,4.02kHz to 10.93kHz,2.16,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,BRCR,Certhia americana,Brown Creeper,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,14.7,4.06kHz to 7.70kHz,1.25,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,32.5,2.38kHz to 4.95kHz,4.38,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,AVES,10m 1SPR,Light,None,None,None,None,2,Chris Chutter,Confident,1,Song,33.2,1.45kHz to 5.09kHz,4.18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,CHSP,Spizella passerina,Chipping Sparrow,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,Song,36.3,3.27kHz to 7.19kHz,5.29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,10m 1SPR,Light,None,None,None,None,2,Chris Chutter,Confident,1,Song,49.1,3.41kHz to 9.29kHz,3.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,SPGR,Canachites canadensis,Spruce Grouse,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,Song,55.2,0.14kHz to 1.21kHz,2.2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,WCSP,Zonotrichia leucophrys,White-crowned Sparrow,AVES,10m 1SPR,Light,None,None,None,None,3,Chris Chutter,Confident,2,,,,,,,,,,,,,Song,42.3,2.71kHz to 5.23kHz,4.34,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,10m 1SPR,Light,None,None,None,None,2,Chris Chutter,Confident,1,,,,,,,,,,,,,,,,,,,,,Song,33.9,2.38kHz to 7.80kHz,2.29,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,UNBT,,Unidentified Black-backed / American Three-toed Woodpecker,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,To Be Checked,1,,,,,,,,,,,,,,,,,,,,,Call,54.5,0.14kHz to 1.54kHz,2.4,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,Song,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,6:22:00,Active,55.328555,-105.040892,,COLO,Gavia immer,Common Loon,AVES,10m 1SPR,Light,None,None,None,None,1,Chris Chutter,Confident,1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,Call,20.5,0.09kHz to 1.96kHz,2.43,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,15.2,13.5,89,0,0,1,,97.15,,,NA,,,,,05-324-02_20210629_062200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,3.2,2.94kHz to 10.18kHz,3.6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,Very close and clear one here,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,RCKI,Corthylio calendula,Ruby-crowned Kinglet,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,10,0.75kHz to 3.83kHz,2.36,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,WISN,Gallinago delicata,Wilson's Snipe,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Non-vocal,42.4,0.14kHz to 1.96kHz,1.73,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,49.1,1.87kHz to 3.92kHz,3.54,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,CORA,Corvus corax,Common Raven,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,Call,0,0.70kHz to 2.33kHz,0.85,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,TEWA,Leiothylpis peregrina,Tennessee Warbler,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,,,,,Song,2.1,2.15kHz to 6.82kHz,2.08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,,,,,Song,5.4,2.71kHz to 5.28kHz,4.68,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,CORA,Corvus corax,Common Raven,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,,,,,Call,29.4,0.56kHz to 3.36kHz,2.34,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,COYE,Geothlypis trichas,Common Yellowthroat,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,Song,30.8,2.47kHz to 6.07kHz,1.66,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,RCKI,Corthylio calendula,Ruby-crowned Kinglet,AVES,3m 1SPR,None,None,None,None,None,2,Robert Wapple,Confident,1,,,,,Song,50.6,1.54kHz to 5.23kHz,1.63,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-06-29,8:22:00,Active,55.328555,-105.040892,,CHSP,Spizella passerina,Chipping Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,,,,,Call,57.1,6.91kHz to 9.90kHz,1.8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,12.3,30.2,21.3,0,0,0,,LA RONGE RCS,378.60m,25km,21,16.8,77,0,35,3,,97.19,26,,NA,,,,,05-324-02_20210629_082200.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-07-01,4:24:00,Active,55.328555,-105.040892,,REVI,Vireo olivaceus,Red-eyed Vireo,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,2.6,1.87kHz to 4.62kHz,8.53,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,21.5,35.1,28.3,0,0,0,,LA RONGE RCS,378.60m,25km,21.8,15.3,67,0,21,6,,97.13,26,,NA,,,,,05-324-02_20210701_042400.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-07-01,4:24:00,Active,55.328555,-105.040892,,LISP,Melospiza lincolnii,Lincoln's Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,16.3,1.63kHz to 6.63kHz,2.04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,21.5,35.1,28.3,0,0,0,,LA RONGE RCS,378.60m,25km,21.8,15.3,67,0,21,6,,97.13,26,,NA,,,,,05-324-02_20210701_042400.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-07-01,4:24:00,Active,55.328555,-105.040892,,WTSP,Zonotrichia albicollis,White-throated Sparrow,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,27.9,2.15kHz to 4.81kHz,2.71,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,21.5,35.1,28.3,0,0,0,,LA RONGE RCS,378.60m,25km,21.8,15.3,67,0,21,6,,97.13,26,,NA,,,,,05-324-02_20210701_042400.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-07-01,4:24:00,Active,55.328555,-105.040892,,LITF, ,Light traffic,ABIOTIC,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Non-vocal,28.9,0.42kHz to 2.57kHz,12.44,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,21.5,35.1,28.3,0,0,0,,LA RONGE RCS,378.60m,25km,21.8,15.3,67,0,21,6,,97.13,26,,NA,,,,,05-324-02_20210701_042400.wav,t
Boreal Monitoring Strategy - Saskatchewan Breeding Bird Atlas collaboration 2021,ECCC,05-324-02,2021-07-01,4:24:00,Active,55.328555,-105.040892,,CEDW,Bombycilla cedrorum,Cedar Waxwing,AVES,3m 1SPR,None,None,None,None,None,1,Robert Wapple,Confident,1,Song,43.7,6.16kHz to 8.36kHz,1.01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,LA RONGE A,379.20m,25km,21.5,35.1,28.3,0,0,0,,LA RONGE RCS,378.60m,25km,21.8,15.3,67,0,21,6,,97.13,26,,NA,,,,,05-324-02_20210701_042400.wav,t
