project_id,location_name,recording_date,task_id,tag_id,ar_action,audit_date,audit_comment,,source_code,target_code,created_by,deleted_by,ar_unique_name,ar_new_unique_name,audit_vocalizationd,current_tag_vocalization,audit_abundance,current_species_abundance
2326,SBCR-07-15,2022-05-31 04:53:00,484711,,UPDATE,07:51.1,Abundance Changed to:2,,CCLO,CCLO,,Sean Jenniskens,4,,,,1,
2326,SBCR-10-14,2022-07-07 05:25:00,484754,,UPDATE,47:03.6,Abundance Changed to:2,,CCLO,CCLO,,Sean Jenniskens,7,,,,1,
1287,SDNWA-02-08,2021-06-17 04:32:00,523974,,UPDATE,40:47.5,Abundance Changed to:2,,EAKI,EAKI,,Robert Wapple,1,,,,1,
1287,SUMBS-00-02,2022-06-28 04:17:00,526211,,UPDATE,31:34.7,Abundance Changed to:2,,AMCR,AMCR,,Robert Wapple,1,,,,1,
1287,BRNWA-02-04,2022-05-31 05:12:00,526117,,UPDATE,49:07.0,Abundance Changed to:2,,SACR,SACR,,Robert Wapple,1,,,,1,
1287,SDNWA-02-04,2022-05-31 04:20:00,526174,,UPDATE,44:58.1,Abundance Changed to:2,,TRES,TRES,,Robert Wapple,1,,,,1,
1287,GSNWA-00-01,2022-06-08 06:15:00,526121,,UPDATE,26:42.3,Abundance Changed to:2,,MAGO,MAGO,,Robert Wapple,1,,,,1,
1287,LMNWA-02-12,2021-06-24 05:24:00,523966,,UPDATE,34:34.6,Abundance Changed to:2,,CORA,CORA,,Robert Wapple,1,,,,1,
1287,BRNWA-02-01,2022-05-31 05:12:00,526112,,UPDATE,38:44.5,Abundance Changed to:2,,SACR,SACR,,Robert Wapple,1,,,,1,
1287,BRNWA-02-01,2022-05-31 05:12:00,526112,,UPDATE,40:27.6,Abundance Changed to:2,,EAKI,EAKI,,Robert Wapple,1,,,,1,
1287,BRNWA-02-03,2022-05-31 05:12:00,526116,,UPDATE,45:09.0,Abundance Changed to:2,,AMAV,AMAV,,Robert Wapple,1,,,,1,
1287,LMNWA-02-08,2021-06-24 05:24:00,523964,,UPDATE,17:51.8,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,3,,,,1,
1287,MCNWA-00-08,2022-06-19 05:52:00,526192,,UPDATE,48:59.8,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,4,,,,1,
1287,SDNWA-02-08,2021-06-17 04:32:00,523974,,UPDATE,41:29.4,Abundance Changed to:2,,LEFL,LEFL,,Robert Wapple,1,,,,1,
1287,BRNWA-02-04,2022-05-31 05:12:00,526117,,UPDATE,15:10.7,Abundance Changed to:2,,AMAV,AMAV,,Robert Wapple,1,,,,4,
1287,SUMBS-00-01,2022-06-23 05:55:00,526210,,UPDATE,06:30.7,Abundance Changed to:2,,BBMA,BBMA,,Robert Wapple,2,,,,1,
1287,THNWA-00-11,2022-07-05 04:20:00,526180,,UPDATE,51:45.4,Abundance Changed to:2,,RNGR,RNGR,,Meredith Stoesz,1,,,,1,
1100,SKBMS:13-VEE58:46,2022-06-17 06:54:00,342242,,UPDATE,39:52.5,Abundance Changed to:2,,UNPA,UNPA,,Thea Carpenter,1,,,,1,
1287,THNWA-00-13,2022-07-02 05:58:00,526184,,UPDATE,13:27.3,Abundance Changed to:2,,UNKN,UNKN,,Meredith Stoesz,1,,,,1,
1284,MB604-326-41,2022-06-28 04:13:00,515511,,UPDATE,44:46.1,Abundance Changed to:2,,EWPW,EWPW,,Eloise Sutton,1,,,,1,
1287,LMNWA-02-23,2022-06-04 04:17:00,537874,,UPDATE,34:46.1,Abundance Changed to:2,,AMCO,AMCO,,Robert Wapple,1,,,,1,
1287,LMNWA-02-23,2022-06-04 04:17:00,537874,,UPDATE,37:08.0,Abundance Changed to:2,,BLTE,BLTE,,Robert Wapple,2,,,,1,
1287,LMNWA-02-24,2022-06-04 04:17:00,537902,,UPDATE,15:38.8,Abundance Changed to:2,,COWW,COWW,,Robert Wapple,1,,,,1,
1287,LMNWA-02-06,2022-05-29 05:13:00,537710,,UPDATE,36:07.7,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,1,,,,1,
1287,THNWA-00-15,2022-07-02 05:58:00,526185,,UPDATE,22:00.1,Abundance Changed to:2,,RNGR,RNGR,,Meredith Stoesz,1,,,,1,
1287,STNWA-02-02,2022-05-25 04:28:00,538013,,UPDATE,49:06.9,Abundance Changed to:2,,CANG,CANG,,Robert Wapple,1,,,,1,
1287,LMNWA-02-09,2022-05-29 05:12:00,537729,,UPDATE,21:53.9,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,11,,,,1,
1287,LMNWA-02-09,2022-05-29 05:12:00,537729,,UPDATE,29:57.4,Abundance Changed to:2,,CORA,CORA,,Robert Wapple,1,,,,1,
1287,LMNWA-02-16,2022-06-11 06:44:00,537772,,UPDATE,32:27.3,Abundance Changed to:2,,CORA,CORA,,Robert Wapple,1,,,,1,
1287,LMNWA-02-16,2022-06-11 06:44:00,537772,,UPDATE,23:19.4,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,6,,,,1,
1287,LMNWA-02-16,2022-06-11 06:44:00,537772,,UPDATE,31:22.7,Abundance Changed to:2,,GADW,GADW,,Robert Wapple,1,,,,1,
1287,LMNWA-02-14,2022-06-12 04:14:00,537758,,UPDATE,28:05.0,Abundance Changed to:2,,MAGO,MAGO,,Robert Wapple,1,,,,1,
1287,LMNWA-02-20,2022-06-04 04:17:00,537826,,UPDATE,12:59.9,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,5,,,,1,
1287,STNWA-02-01,2022-05-25 05:18:00,537993,,UPDATE,43:16.1,Abundance Changed to:2,,NSHO,NSHO,,Robert Wapple,1,,,,1,
1287,LMNWA-01-09,2022-06-07 05:55:00,537537,,UPDATE,38:07.7,Abundance Changed to:2,,BLTE,BLTE,,Robert Wapple,8,,,,1,
1287,LMNWA-01-09,2022-06-07 05:55:00,537537,,UPDATE,38:51.7,Abundance Changed to:2,,BLTE,BLTE,,Robert Wapple,3,,,,1,
1287,LMNWA-02-23,2022-06-04 04:17:00,537874,,UPDATE,02:41.4,Abundance Changed to:2,,BLTE,BLTE,,Robert Wapple,1,,,,1,
1287,LMNWA-02-24,2022-06-04 04:17:00,537902,,UPDATE,46:13.7,Abundance Changed to:2,,NSHO,NSHO,,Robert Wapple,1,,,,1,
1287,LMNWA-02-22,2022-06-04 04:17:00,537861,,UPDATE,14:15.6,Abundance Changed to:2,,CANG,CANG,,Robert Wapple,2,,,,1,
1287,LMNWA-02-21,2022-06-07 05:55:00,537852,,UPDATE,41:21.9,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,4,,,,1,
1287,STNWA-02-05,2022-05-28 04:24:00,538038,,UPDATE,01:12.2,Abundance Changed to:2,,GADW,GADW,,Robert Wapple,1,,,,1,
1287,TWNWA-02-13,2022-06-15 04:56:00,526239,,UPDATE,45:50.3,Abundance Changed to:2,,CORA,CORA,,Robert Wapple,2,,,,1,
1287,TWNWA-02-15,2022-06-15 04:56:00,526243,,UPDATE,01:06.1,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,1,,,,1,
1287,LMNWA-01-20,2022-06-07 05:55:00,537648,,UPDATE,59:59.1,Abundance Changed to:2,,CANG,CANG,,Enid,1,,,,1,
2302,SD-583-280,2022-06-11 06:14:00,346905,,UPDATE,17:13.3,Abundance Changed to:2,,WEME,WEME,,Robert Wapple,1,,,,1,
2302,SD-581-280,2022-06-11 07:19:00,346859,,UPDATE,55:11.8,Abundance Changed to:2,,CLSW,CLSW,,Robert Wapple,3,,,,1,
1287,LMNWA-01-03,2022-06-26 05:56:00,537437,,UPDATE,27:04.7,Abundance Changed to:2,,COWW,COWW,,Robert Wapple,1,,,,1,
2302,SD-572-200,2022-06-08 05:50:00,346779,,UPDATE,39:43.4,Abundance Changed to:2,,GRSP,GRSP,,Stan Shadick,4,,,,1,
1287,LMNWA-02-10,2022-05-29 05:12:00,537752,,UPDATE,22:39.8,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,1,,,,1,
1287,LMNWA-02-10,2022-05-29 05:12:00,537752,,UPDATE,24:09.6,Abundance Changed to:2,,WEME,WEME,,Robert Wapple,2,,,,1,
1287,LMNWA-02-10,2022-05-29 05:12:00,537752,,UPDATE,25:10.4,Abundance Changed to:2,,WEME,WEME,,Robert Wapple,3,,,,1,
1287,LMNWA-02-20,2022-06-07 05:55:00,537835,,UPDATE,18:36.8,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,7,,,,1,
1287,LMNWA-02-20,2022-06-07 05:55:00,537835,,UPDATE,20:39.3,Abundance Changed to:2,,YHBL,YHBL,,Robert Wapple,3,,,,1,
1287,STNWA-02-03,2022-05-27 04:25:00,538034,,UPDATE,57:28.4,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,1,,,,1,
1284,MB604-326-42,2022-06-28 04:13:00,515513,,UPDATE,37:42.9,Abundance Changed to:2,,WTSP,WTSP,,Maya Meron,4,,,,1,
1287,LMNWA-01-09,2022-06-04 04:17:00,537539,,UPDATE,31:18.1,Abundance Changed to:2,,WEME,WEME,,Robert Wapple,1,,,,1,
1287,LMNWA-01-24,2022-06-09 04:15:00,537688,,UPDATE,23:23.6,Abundance Changed to:2,,AMCO,AMCO,,Robert Wapple,1,,,,1,
1287,LMNWA-01-19,2022-06-04 04:17:00,537637,,UPDATE,37:54.9,Abundance Changed to:2,,CANG,CANG,,Robert Wapple,1,,,,1,
1389,THNWA-00-18,2022-06-30 21:07:00,528957,,UPDATE,48:36.4,Abundance Changed to:2,,RNGR,RNGR,,Josiah Van Egmond,1,,,,1,
1389,TWNWA-02-14,2022-06-12 03:13:00,528994,,UPDATE,29:35.5,Abundance Changed to:2,,TRES,TRES,,Robert Wapple,1,,,,1,
1287,LMNWA-01-08,2022-06-07 05:55:00,537493,,UPDATE,35:57.4,Abundance Changed to:2,,STGR,STGR,,Enid,1,,,,1,
1389,LMNWA-02-21,2022-06-02 20:39:00,538238,,UPDATE,52:47.2,Abundance Changed to:2,,KILL,KILL,,Stan Shadick,1,,,,1,
1389,LMNWA-02-19,2022-05-26 23:12:00,538231,,UPDATE,47:18.2,Abundance Changed to:2,,SORA,SORA,,Stan Shadick,1,,,,1,
1389,LMNWA-02-19,2022-05-27 20:32:00,538233,,UPDATE,09:38.2,Abundance Changed to:2,,COYE,COYE,,Stan Shadick,1,,,,1,
1389,LMNWA-02-22,2022-06-03 22:28:00,538241,,UPDATE,13:20.0,Abundance Changed to:2,,WISN,WISN,,Stan Shadick,1,,,,1,
1389,LMNWA-02-22,2022-06-03 22:28:00,538241,,UPDATE,14:53.0,Abundance Changed to:2,,SORA,SORA,,Stan Shadick,1,,,,1,
1389,LMNWA-02-23,2022-06-07 02:07:00,538246,,UPDATE,43:29.0,Abundance Changed to:2,,SORA,SORA,,Stan Shadick,1,,,,1,
1389,LMNWA-02-26,2022-06-11 03:03:00,538252,,UPDATE,35:19.0,Abundance Changed to:2,,SORA,SORA,,Stan Shadick,1,,,,1,
1389,LMNWA-02-26,2022-06-11 03:03:00,538252,,UPDATE,37:39.6,Abundance Changed to:2,,SORA,SORA,,Stan Shadick,2,,,,1,
1389,STNWA-02-01,2022-05-28 21:27:00,538259,,UPDATE,42:10.2,Abundance Changed to:2,,CANG,CANG,,Stan Shadick,1,,,,1,
1389,STNWA-02-04,2022-05-27 21:32:00,538267,,UPDATE,59:50.4,Abundance Changed to:2,,YHBL,YHBL,,Stan Shadick,4,,,,1,
1389,STNWA-02-04,2022-05-27 22:53:00,538268,,UPDATE,17:49.4,Abundance Changed to:2,,GHOW,GHOW,,Stan Shadick,1,,,,1,
1389,LMNWA-02-06,2022-05-27 20:31:00,538212,,UPDATE,10:57.1,Abundance Changed to:2,,RWBL,RWBL,,Robert Wapple,14,,,,1,
1100,SKBMS:13-UDV60:35,2022-06-19 07:34:00,344552,,UPDATE,25:32.6,Abundance Changed to:2,,GGOW,GGOW,,Sean Jenniskens,1,,,,1,
1287,LMNWA-02-18,2022-06-12 04:14:00,537789,,UPDATE,01:30.7,Abundance Changed to:2,,AMAV,AMAV,,Enid,3,,,,1,
1389,TWNWA-02-11,2022-06-11 22:43:00,528985,,UPDATE,06:43.9,Abundance Changed to:2,,WISN,WISN,,Stan Shadick,1,,,,1,
1287,LMNWA-02-16,2022-06-12 04:14:00,537776,,UPDATE,08:17.8,Abundance Changed to:2,,CANG,CANG,,Enid,1,,,,1,
1287,STNWA-02-06,2022-05-26 04:26:00,538039,,UPDATE,16:50.8,Abundance Changed to:2,,UNBL,UNBL,,Enid,1,,,,1,
1284,MB638-311-38,2022-06-03 07:16:00,533782,,UPDATE,01:13.0,Abundance Changed to:2,,SACR,SACR,,Thea Carpenter,1,,,,1,
1287,SDNWA-02-06,2021-06-16 04:32:00,523972,,UPDATE,17:08.3,Abundance Changed to:2,,SPSA,SPSA,,Sean Jenniskens,1,,,,1,
1284,MB617-325-32,2022-06-06 05:11:00,533903,,UPDATE,31:26.6,Abundance Changed to:2,,WWCR,WWCR,,Thea Carpenter,1,,,,1,
1284,MB638-311-33,2022-06-07 05:13:00,533806,,UPDATE,36:19.0,Abundance Changed to:2,,WWCR,WWCR,,Thea Carpenter,2,,,,1,
1284,MB638-311-36,2022-06-03 07:16:00,533779,,UPDATE,05:50.3,Abundance Changed to:2,,SACR,SACR,,Thea Carpenter,1,,,,1,
1284,MB617-325-33,2022-06-14 04:08:00,533906,,UPDATE,53:29.3,Abundance Changed to:2,,CONI,CONI,,Sean Jenniskens,2,,,,1,
1284,MB617-325-37,2022-06-14 05:08:00,533923,,UPDATE,13:00.8,Abundance Changed to:2,,AMRO,AMRO,,Sean Jenniskens,1,,,,1,
1284,MB617-325-39,2022-06-14 04:08:00,533930,,UPDATE,41:16.3,Abundance Changed to:2,,AMRO,AMRO,,Sean Jenniskens,1,,,,1,
586,SKBMS:14-ULE08:40,2021-06-08 03:47:00,640420,,UPDATE,32:23.9,Abundance Changed to:2,,CANG,CANG,,Larissa Clayton,1,,,,1,
2302,CRD-08,2023-06-01 06:00:00,749975,,UPDATE,49:49.8,Abundance Changed to:2,,COYO,COYO,,Constanza Rivas,1,,,,1,
1991,MB671-316-2.3,2023-06-22 06:05:00,800829,,UPDATE,34:04.9,Abundance Changed to:2,,SACR,SACR,,Stéphane Menu,1,,,,1,
1991,MB629-307-2.3,2023-06-23 05:44:00,800808,,UPDATE,54:33.0,Abundance Changed to:2,,REVI,REVI,,Stéphane Menu,1,,,,1,
2326,SGOV-10-08,2023-06-16 05:45:00,821780,,UPDATE,34:28.1,Abundance Changed to:2,,MAGO,MAGO,,Sean Jenniskens,1,,,,1,
2326,SGOV-13-04,2023-06-16 05:45:00,822027,,UPDATE,26:10.9,Abundance Changed to:2,,LARB,LARB,,Sean Jenniskens,1,,,,1,
2326,SGOV-09-03,2023-06-05 04:49:00,821951,,UPDATE,34:03.2,Abundance Changed to:2,,EAGR,EAGR,,Kelsey Bell,1,,,,1,
2326,SGOV-09-03,2023-06-05 04:49:00,821951,,UPDATE,39:25.4,Abundance Changed to:2,,HOLA,HOLA,,Sean Jenniskens,1,,,,1,
1992,05-116-05,2023-06-24 05:13:00,801249,,UPDATE,48:06.5,Abundance Changed to:2,,UNPA,UNPA,,Enid,1,,,,1,
1992,06-1213-01,2023-05-31 05:07:00,801398,,UPDATE,40:04.8,Abundance Changed to:2,,SACR,SACR,,Enid,1,,,,1,
1287,BRNWA-02-01,2023-05-28 06:45:00,809535,,UPDATE,00:01.4,Abundance Changed to:2,,BARS,BARS,,Erica Alex,1,,,,1,
1287,BRNWA-02-01,2023-05-28 06:45:00,809535,,UPDATE,05:06.7,Abundance Changed to:2,,CANG,CANG,,Erica Alex,1,,,,1,
1287,WBNWA-02-03,2023-06-20 05:31:00,809648,,UPDATE,24:52.1,Abundance Changed to:2,,LBCU,LBCU,,Aaron Roberge,2,,,,1,
1389,MENWA-00-01,2023-06-26 01:14:00,804857,,UPDATE,46:10.6,Abundance Changed to:2,,COYO,COYO,,Aaron Roberge,1,,,,1,
1389,GSNWA-00-06,2023-05-29 03:04:00,838278,,UPDATE,12:06.1,Abundance Changed to:2,,HOLA,HOLA,,Aaron Roberge,1,,,,1,
1389,SDNWA-02-04,2023-06-30 02:23:00,821650,,UPDATE,08:11.7,Abundance Changed to:2,,COYO,COYO,,Aaron Roberge,3,,,,1,
1389,HSNWA-00-08,2023-06-19 21:56:00,838205,,UPDATE,16:30.3,Abundance Changed to:2,,COWW,COWW,,Aaron Roberge,1,,,,1,
1287,TWNWA-02-06,2023-05-29 06:36:00,809623,,UPDATE,03:39.2,Abundance Changed to:2,,HOGR,HOGR,,Aaron Roberge,1,,,,1,
1389,BRNWA-02-04,2023-05-29 21:08:00,809688,,UPDATE,37:41.6,Abundance Changed to:2,,MALL,MALL,,Aaron Roberge,1,,,,1,
1287,TWNWA-02-08,2023-06-13 04:26:00,809628,,UPDATE,17:01.6,Abundance Changed to:2,,RNGR,RNGR,,Kelsey Bell,1,,,,1,
1287,THNWA-00-19,2023-05-31 04:20:00,809618,,UPDATE,03:50.9,Abundance Changed to:2,,CANG,CANG,,Aaron Roberge,1,,,,1,
1389,THNWA-00-18,2023-05-29 23:59:00,837859,,UPDATE,31:08.3,Abundance Changed to:2,,HOGR,HOGR,,Aaron Roberge,1,,,,1,
1287,PRNWA-26-07,2023-06-12 05:17:00,823335,,UPDATE,51:54.7,Abundance Changed to:2,,STGR,STGR,,Kelsey Bell,1,,,,1,
1287,THNWA-00-20,2023-06-18 05:12:00,809620,,UPDATE,59:14.7,Abundance Changed to:2,,RNGR,RNGR,,Aaron Roberge,1,,,,1,
1287,BQNWA-00-03,2023-06-02 05:30:00,813092,,UPDATE,30:30.7,Abundance Changed to:2,,AMCR,AMCR,,Erica Alex,1,,,,1,
1287,BQNWA-00-03,2023-06-02 05:30:00,813092,,UPDATE,32:26.5,Abundance Changed to:2,,CANG,CANG,,Erica Alex,2,,,,1,
1287,WBNWA-02-02,2023-06-04 04:35:00,809645,,UPDATE,24:29.6,Abundance Changed to:2,,WEME,WEME,,Sean Jenniskens,1,,,,1,
1287,LMNWA-02-06,2023-06-20 04:34:00,947312,,UPDATE,52:18.3,Abundance Changed to:2,,RNGR,RNGR,,Aaron Roberge,1,,,,1,
1992,13-UEA73-35,2023-06-24 05:50:00,803274,,UPDATE,04:38.2,Abundance Changed to:2,,BOWA,BOWA,,Sean Jenniskens,1,,,,1,
1287,STNWA-02-02,2023-05-27 06:46:00,947225,,UPDATE,55:42.4,Abundance Changed to:2,,PBGR,PBGR,,Enid,1,,,,4,
2302,SMAT-08-01,2023-06-10 06:05:00,930522,,UPDATE,05:16.3,Abundance Changed to:2,,UNMA,UNMA,,Constanza Rivas,1,,,,1,
1389,THNWA-00-13,2023-05-29 23:59:00,837840,,UPDATE,36:06.9,Abundance Changed to:2,,NSWO,NSWO,,Julia Marshall,1,,,,1,
1389,LMNWA-01-16,2023-06-08 21:11:00,947127,,UPDATE,06:31.7,Abundance Changed to:2,,RNGR,RNGR,,Aaron Roberge,1,,,,1,
1287,SDNWA-00-15,2020-06-16 06:42:00,962019,,UPDATE,01:34.8,Abundance Changed to:2,,AMGO,AMGO,,Aaron Roberge,1,,,,1,
1287,LMNWA-02-14,2023-07-06 05:22:00,947337,,UPDATE,29:31.8,Abundance Changed to:2,,PBGR,PBGR,,Aaron Roberge,1,,,,1,
1287,LMNWA-02-14,2023-07-06 05:22:00,947337,,UPDATE,43:05.4,Abundance Changed to:2,,RNGR,RNGR,,Aaron Roberge,1,,,,1,
1287,LMNWA-02-14,2023-07-06 05:22:00,947337,,UPDATE,53:39.7,Abundance Changed to:2,,UNSH,UNSH,,Aaron Roberge,1,,,,1,
1389,LMNWA-02-19,2023-06-18 00:13:00,961261,,UPDATE,56:16.2,Abundance Changed to:2,,BWTE,BWTE,,Enid,1,,,,1,
1389,MCNWA-00-02,2023-06-10 22:18:00,837915,,UPDATE,12:30.1,Abundance Changed to:2,,NSHO,NSHO,,Julia Marshall,1,,,,1,
1389,RINWA-00-07,2023-06-26 20:56:00,957129,,UPDATE,54:40.0,Abundance Changed to:2,,GADW,GADW,,Enid,3,,,,1,
1389,RINWA-00-06,2023-06-23 02:47:00,957120,,UPDATE,14:46.6,Abundance Changed to:2,,GADW,GADW,,Enid,3,,,,1,
1287,LMNWA-02-22,2023-06-15 04:53:00,947374,,UPDATE,25:44.3,Abundance Changed to:2,,UNDU,UNDU,,Aaron Roberge,1,,,,1,
1287,SDNWA-00-17,2020-06-15 04:32:00,961972,,UPDATE,07:19.4,Abundance Changed to:2,,TRES,TRES,,Aaron Roberge,2,,,,1,
1389,MCNWA-00-10,2023-06-17 01:30:00,837930,,UPDATE,18:40.1,Abundance Changed to:2,,PBGR,PBGR,,Julia Marshall,1,,,,1,
1287,STNWA-02-02,2023-05-30 06:43:00,947226,,UPDATE,30:14.7,Abundance Changed to:2,,EAGR,EAGR,,Julia Marshall,1,,,,1,
1991,MB629-307-2.7,2023-06-18 04:43:00,800789,,UPDATE,28:26.6,Abundance Changed to:2,,AMBI,AMBI,,Sean Jenniskens,1,,,,1,
1991,MB629-307-2.7,2023-06-23 05:44:00,800815,,UPDATE,42:46.2,Abundance Changed to:2,,TRUS,TRUS,,Sean Jenniskens,1,,,,1,
1389,MCNWA-00-03,2023-06-23 20:35:00,837921,,UPDATE,42:27.3,Abundance Changed to:2,,AMGO,AMGO,,Julia Marshall,2,,,,1,
1287,STNWA-02-02,2023-05-30 06:43:00,947226,,UPDATE,40:07.8,Abundance Changed to:2,,PBGR,PBGR,,Julia Marshall,1,,,,1,
1287,STNWA-02-05,2023-05-27 07:05:00,947232,,UPDATE,52:48.9,Abundance Changed to:2,,CANG,CANG,,Sean Jenniskens,1,,,,TMTT,
1287,STNWA-02-01,2023-05-27 05:06:00,947223,,UPDATE,53:10.9,Abundance Changed to:2,,CANG,CANG,,Sean Jenniskens,2,,,,TMTT,
1287,LMNWA-01-24,2023-05-30 05:42:00,947289,,UPDATE,58:53.7,Abundance Changed to:2,,STGR,STGR,,Sean Jenniskens,2,,,,TMTT,
2743,MCNWA-00-02,2024-06-02 06:37:00,1220153,,UPDATE,44:33.0,Abundance Changed to:2,,CANG,CANG,,David Korver,1,,,,1,
2772,630--305-2-5,2023-06-02 04:51:00,1201514,,UPDATE,19:40.3,Abundance Changed to:2,,REVI,REVI,,Maya Meron,1,,,,1,
2772,511--355-1.1,2024-06-23 06:43:00,1173889,,UPDATE,43:57.5,Abundance Changed to:2,,REVI,REVI,,Maya Meron,1,,,,1,
2743,MCNWA-00-10,2024-06-02 06:37:00,1220340,,UPDATE,15:36.8,Abundance Changed to:2,,RNGR,RNGR,,Aaron Roberge,1,,,,1,
2744,BRNWA-02-03,2024-06-03 00:22:00,1218384,,UPDATE,42:05.6,Abundance Changed to:2,,SORA,SORA,,David Korver,1,,,,3,
2772,633--313-2-5,2023-06-11 06:41:00,1197831,,UPDATE,34:27.7,Abundance Changed to:2,,UNBL,UNBL,,Enid,1,,,,1,
2772,633--313-2-1,2023-06-18 07:10:00,1197822,,UPDATE,16:06.1,Abundance Changed to:2,,TRUS,TRUS,,Enid,1,,,,1,
2772,629--309-4-1,2023-05-31 05:21:00,1196860,,UPDATE,11:17.9,Abundance Changed to:2,,SACR,SACR,,Maya Meron,1,,,,1,
2744,BRNWA-02-04,2024-06-02 21:13:00,1218386,,UPDATE,45:22.5,Abundance Changed to:2,,BWTE,BWTE,,Aaron Roberge,1,,,,1,
2743,SDNWA-02-06,2024-06-20 05:12:00,1220647,,UPDATE,56:27.4,Abundance Changed to:2,,CEDW,CEDW,,Sean Jenniskens,1,,,,3,
2913,SNAS-06-11,2024-06-23 07:14:00,1389860,,UPDATE,06:15.5,Abundance Changed to:2,,CCLO,CCLO,,Andy Nguyen,9,,,,1,
2913,SNAS-07-06,2024-05-29 04:50:00,1390029,,UPDATE,11:29.0,Abundance Changed to:2,,HOLA,HOLA,,Andy Nguyen,1,,,,1,
2913,SNAS-07-08,2024-05-26 05:52:00,1390031,,UPDATE,00:48.3,Abundance Changed to:2,,HOLA,HOLA,,Andy Nguyen,1,,,,1,
2913,SNAS-07-09,2024-05-29 04:50:00,1390034,,UPDATE,24:52.8,Abundance Changed to:2,,CCLO,CCLO,,Andy Nguyen,7,,,,1,
2772,667--316-2-9,2023-06-15 04:34:00,1201678,,UPDATE,58:03.7,Abundance Changed to:2,,SACR,SACR,,Stéphane Menu,1,,,,1,
2772,593--315-3-7,2023-06-20 04:45:00,1196342,,UPDATE,02:40.0,Abundance Changed to:2,,REVI,REVI,,Stéphane Menu,1,,,,1,
2772,511--355-3.3,2024-06-18 06:42:00,1173865,,UPDATE,44:20.3,Abundance Changed to:2,,REVI,REVI,,Sachi Snively,1,,,,1,
2772,591--357-1.7,2024-06-10 08:01:00,1177683,,UPDATE,01:03.3,Abundance Changed to:2,,WTSP,WTSP,,Sachi Snively,2,,,,1,
2913,SNAS-11-09,2024-06-22 06:44:00,1390099,,UPDATE,07:43.9,Abundance Changed to:2,,CCLO,CCLO,,Andy Nguyen,1,,,,1,
2743,MCNWA-00-03,2024-06-18 05:52:00,1220233,,UPDATE,29:02.5,Abundance Changed to:2,,RNGR,RNGR,,Caitlin Acquroff,1,,,,1,
2772,511--355-1.7,2024-06-03 09:16:00,1173884,,UPDATE,44:53.2,Abundance Changed to:2,,REVI,REVI,,Sean Jenniskens,1,,,,1,
2913,SNAS-12-14,2024-05-27 04:52:00,1390114,,UPDATE,13:48.3,Abundance Changed to:2,,WEME,WEME,,Andy Nguyen,3,,,,1,
2744,THNWA-00-16,2024-06-11 02:54:00,1218602,,UPDATE,54:05.9,Abundance Changed to:2,,RNGR,RNGR,,Andy Nguyen,1,,,,1,
2744,THNWA-00-17,2024-06-10 21:30:00,1218612,,UPDATE,05:44.1,Abundance Changed to:2,,GWTE,GWTE,,Andy Nguyen,1,,,,1,
2744,THNWA-00-18,2024-06-06 23:15:00,1218629,,UPDATE,14:38.2,Abundance Changed to:2,,RNGR,RNGR,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-01,2024-06-09 03:11:00,1218682,,UPDATE,28:19.2,Abundance Changed to:2,,WISN,WISN,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-01,2024-06-09 03:11:00,1218682,,UPDATE,30:01.0,Abundance Changed to:2,,COYE,COYE,,Andy Nguyen,2,,,,1,
2744,TWNWA-02-06,2024-05-29 20:43:00,1218702,,UPDATE,03:15.1,Abundance Changed to:2,,NSHO,NSHO,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-06,2024-05-29 20:43:00,1218702,,UPDATE,05:32.2,Abundance Changed to:2,,WISN,WISN,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-08,2024-06-10 23:37:00,1218775,,UPDATE,31:34.9,Abundance Changed to:2,,SORA,SORA,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-09,2024-05-29 20:43:00,1218791,,UPDATE,48:18.7,Abundance Changed to:2,,NSHO,NSHO,,Andy Nguyen,1,,,,1,
2744,TWNWA-02-10,2024-05-29 20:43:00,1218803,,UPDATE,17:25.2,Abundance Changed to:2,,EAGR,EAGR,,Andy Nguyen,1,,,,1,
2913,SNAS-06-09,2024-06-23 04:44:00,1390018,,UPDATE,25:36.6,Abundance Changed to:2,,PBGR,PBGR,,Andy Nguyen,1,,,,1,
2772,629--309-4-5,2023-05-31 05:21:00,1196858,,UPDATE,17:28.7,Abundance Changed to:2,,CANG,CANG,,Stéphane Menu,1,,,,1,
2913,SNAS-09-12,2021-06-18 06:13:00,1524428,,UPDATE,08:13.9,Abundance Changed to:2,,CCLO,CCLO,,Andy Nguyen,10,,,,3,
